virus_family	virus_genus	virus_name	virus_species	virus_acronym	virus_acronym_update	new_virus	host_species	host_subfamily	host_tribu	host_genus	life_form	dataset	tissue	country	source
Partitiviridae	Deltapartitivirus			PlatDPV8	PlatDPV8	new_species	Platanthera guangdongensis	Orchidoideae	Orchideae	Platanthera	Terrestrial	SRR18919250	bract	China	SRA
Partitiviridae	Deltapartitivirus			PlatDPV8	PlatDPV8	new_species	Platanthera guangdongensis	Orchidoideae	Orchideae	Platanthera	Terrestrial	SRR18919255	stem	China	SRA
Partitiviridae	Deltapartitivirus			PlatDPV8	PlatDPV8	new_species	Platanthera guangdongensis	Orchidoideae	Orchideae	Platanthera	Terrestrial	SRR18919264	tuber	China	SRA
Partitiviridae	Deltapartitivirus			PlatDPV8	PlatDPV8	new_species	Platanthera guangdongensis	Orchidoideae	Orchideae	Platanthera	Terrestrial	SRR18919265	tuber	China	SRA
Partitiviridae	Deltapartitivirus			PlatDPV8	PlatDPV8	new_species	Platanthera guangdongensis	Orchidoideae	Orchideae	Platanthera	Terrestrial	SRR18919266	stem	China	SRA
Partitiviridae	Deltapartitivirus			PlatDPV8	PlatDPV8	new_species	Platanthera guangdongensis	Orchidoideae	Orchideae	Platanthera	Terrestrial	SRR18919267	stem	China	SRA
Potyviridae	Potyvirus	Pleione flower breaking virus	Potyvirus pleionis	PlFBV	PlFBV	known_virus	Pleione humilis	Epidendroideae	Arethuseae	Pleione	Epiphyte	MH376747	not_found	Czech Republic	NCBI
Potyviridae	Potyvirus	Pleione flower breaking virus	Potyvirus pleionis	PlFBV	PlFBV	known_virus	Pleione humilis	Epidendroideae	Arethuseae	Pleione	Epiphyte	NC_040650	not_found	Czech Republic	NCBI
Potyviridae	Potyvirus	Pleione flower breaking virus	Potyvirus pleionis	PlFBV	PlFBV	known_virus	Pleione formosana	Epidendroideae	Arethuseae	Pleione	Terrestrial	KF360240	not_found	Netherlands	NCBI
Potyviridae	Potyvirus	Pleione virus Y	Potyvirus yipleionis	PlVY	PlVY	known_virus	Pleione formosana	Epidendroideae	Arethuseae	Pleione	Terrestrial	AF185958	not_found	Australia	NCBI
Potyviridae	Potyvirus	Pleione virus Y	Potyvirus yipleionis	PlVY	PlVY	known_virus	Pleione formosana	Epidendroideae	Arethuseae	Pleione	Terrestrial	NC_043158	not_found	Australia	NCBI
Aspiviridae	Ophiovirus	Platanthera associated ophiovirus 1	not_found	PpgaOV1	PpgaOV1	new_species	Platanthera guangdongensis	Orchidoideae	Orchideae	Platanthera	Terrestrial	SRR18919255	stem	China	SRA
		Pterostylis sanguinea virus A	Pterostylis sanguinea virus A	PsVA	PsVA	known_virus	Pterostylis sanguinea	Orchidoideae	Cranichideae	Pterostylis	Terrestrial	KU291925	not_found	Australia	NCBI
Endornaviridae	Alphaendornavirus	Pterostylis alphaendornavirus	Pterostylis alphaendornavirus	PtAEV	PtAEV	known_virus	Pterostylis nutans	Orchidoideae	Cranichideae	Pterostylis	Terrestrial	OL471320	not_found	Australia	NCBI
Amalgaviridae		Pterostylis amalgavirus-like	Pterostylis amalgavirus-like	PtAV-like	PtAV-like	known_virus	Pterostylis sanguinea	Orchidoideae	Cranichideae	Pterostylis	Terrestrial	KU291968	not_found	Australia	NCBI
Amalgaviridae		Pterostylis amalgavirus-like	Pterostylis amalgavirus-like	PtAV-like	PtAV-like	known_virus	Pterostylis sanguinea	Orchidoideae	Cranichideae	Pterostylis	Terrestrial	KU291969	not_found	Australia	NCBI
Amalgaviridae	Amalgavirus	Pterostylis amalgavirus 1	Pterostylis amalgavirus 1	PtAV1	PtAV1	known_virus	Pterostylis nutans	Orchidoideae	Cranichideae	Pterostylis	Terrestrial	OL471321	not_found	Australia	NCBI
Amalgaviridae	Amalgavirus	Pterostylis amalgavirus 1	Pterostylis amalgavirus 1	PtAV1	PtAV1	known_virus	Pterostylis curta	Orchidoideae	Cranichideae	Pterostylis	Terrestrial	OL471322	not_found	Australia	NCBI
Amalgaviridae	Amalgavirus	Pterostylis amalgavirus 1	Pterostylis amalgavirus 1	PtAV1	PtAV1	known_virus	Pterostylis curta	Orchidoideae	Cranichideae	Pterostylis	Terrestrial	OL471323	not_found	Australia	NCBI
Amalgaviridae	Amalgavirus	Pterostylis amalgavirus 1	Pterostylis amalgavirus 1	PtAV1	PtAV1	known_virus	Pterostylis curta	Orchidoideae	Cranichideae	Pterostylis	Terrestrial	OL471324	not_found	Australia	NCBI
Amalgaviridae	Amalgavirus	Pterostylis amalgavirus 1	Pterostylis amalgavirus 1	PtAV1	PtAV1	known_virus	Pterostylis curta	Orchidoideae	Cranichideae	Pterostylis	Terrestrial	OL471325	not_found	Australia	NCBI
Amalgaviridae	Amalgavirus	Pterostylis amalgavirus 1	Pterostylis amalgavirus 1	PtAV1	PtAV1	known_virus	Pterostylis curta	Orchidoideae	Cranichideae	Pterostylis	Terrestrial	OL471326	not_found	Australia	NCBI
Amalgaviridae	Amalgavirus	Pterostylis amalgavirus 1	Pterostylis amalgavirus 1	PtAV1	PtAV1	known_virus	Pterostylis nutans	Orchidoideae	Cranichideae	Pterostylis	Terrestrial	OL471327	not_found	Australia	NCBI
Amalgaviridae	Amalgavirus	Pterostylis amalgavirus 1	Pterostylis amalgavirus 1	PtAV1	PtAV1	known_virus	Pterostylis curta	Orchidoideae	Cranichideae	Pterostylis	Terrestrial	OL471328	not_found	Australia	NCBI
Amalgaviridae	Amalgavirus	Pterostylis amalgavirus 1	Pterostylis amalgavirus 1	PtAV1	PtAV1	known_virus	Pterostylis nutans	Orchidoideae	Cranichideae	Pterostylis	Terrestrial	OL471329	not_found	Australia	NCBI
Amalgaviridae	Amalgavirus	Pterostylis amalgavirus 1	Pterostylis amalgavirus 1	PtAV1	PtAV1	known_virus	Pterostylis curta	Orchidoideae	Cranichideae	Pterostylis	Terrestrial	OL471330	not_found	Australia	NCBI
Amalgaviridae	Amalgavirus	Pterostylis amalgavirus 2	Pterostylis amalgavirus 2	PtAV2	PtAV2	known_virus	Pterostylis nutans	Orchidoideae	Cranichideae	Pterostylis	Terrestrial	OL471331	not_found	Australia	NCBI
		Pterostylis blotch virus	Pterostylis blotch virus	PtBV	PtBV	known_virus	Pterostylis nutans	Orchidoideae	Cranichideae	Pterostylis	Terrestrial	OL471332	not_found	Australia	NCBI
		Pterostylis blotch virus	Pterostylis blotch virus	PtBV	PtBV	known_virus	Pterostylis nutans	Orchidoideae	Cranichideae	Pterostylis	Terrestrial	OL471333	not_found	Australia	NCBI
		Pterostylis blotch virus	Pterostylis blotch virus	PtBV	PtBV	known_virus	Pterostylis nutans	Orchidoideae	Cranichideae	Pterostylis	Terrestrial	OL471334	not_found	Australia	NCBI
		Pterostylis blotch virus	Pterostylis blotch virus	PtBV	PtBV	known_virus	Pterostylis curta	Orchidoideae	Cranichideae	Pterostylis	Terrestrial	OL471335	not_found	Australia	NCBI
		Pterostylis blotch virus	Pterostylis blotch virus	PtBV	PtBV	known_virus	Pterostylis curta	Orchidoideae	Cranichideae	Pterostylis	Terrestrial	OL471336	not_found	Australia	NCBI
		Pterostylis blotch virus	Pterostylis blotch virus	PtBV	PtBV	known_virus	Pterostylis curta	Orchidoideae	Cranichideae	Pterostylis	Terrestrial	OL471337	not_found	Australia	NCBI
		Pterostylis blotch virus	Pterostylis blotch virus	PtBV	PtBV	known_virus	Pterostylis curta	Orchidoideae	Cranichideae	Pterostylis	Terrestrial	OL471338	not_found	Australia	NCBI
		Pterostylis blotch virus	Pterostylis blotch virus	PtBV	PtBV	known_virus	Pterostylis curta	Orchidoideae	Cranichideae	Pterostylis	Terrestrial	OL471339	not_found	Australia	NCBI
		Pterostylis blotch virus	Pterostylis blotch virus	PtBV	PtBV	known_virus	Pterostylis curta	Orchidoideae	Cranichideae	Pterostylis	Terrestrial	OL471340	not_found	Australia	NCBI
		Pterostylis blotch virus	Pterostylis blotch virus	PtBV	PtBV	known_virus	Pterostylis nutans	Orchidoideae	Cranichideae	Pterostylis	Terrestrial	OL471341	not_found	Australia	NCBI
		Pterostylis blotch virus	Pterostylis blotch virus	PtBV	PtBV	known_virus	Pterostylis nutans	Orchidoideae	Cranichideae	Pterostylis	Terrestrial	OL471342	not_found	Australia	NCBI
		Pterostylis blotch virus	Pterostylis blotch virus	PtBV	PtBV	known_virus	Pterostylis nutans	Orchidoideae	Cranichideae	Pterostylis	Terrestrial	OL471343	not_found	Australia	NCBI
Solemoviridae	Polerovirus	Pterostylis polerovirus	Polerovirus PTPV	PtPV	PtPV	known_virus	Pterostylis nutans	Orchidoideae	Cranichideae	Pterostylis	Terrestrial	OL471344	not_found	Australia	NCBI
Totiviridae		Pterostylis sanguinea totivirus A	Pterostylis sanguinea totivirus A	PtSTVA	PtSTVA	known_virus	Pterostylis sanguinea	Orchidoideae	Cranichideae	Pterostylis	Terrestrial	KU291926	not_found	Australia	NCBI
Totiviridae		Pterostylis sanguinea totivirus A	Pterostylis sanguinea totivirus A	PtSTVA	PtSTVA	known_virus	Pterostylis sanguinea	Orchidoideae	Cranichideae	Pterostylis	Terrestrial	KU291927	not_found	Australia	NCBI
Totiviridae		Pterostylis sanguinea totivirus A	Pterostylis sanguinea totivirus A	PtSTVA	PtSTVA	known_virus	Pterostylis sanguinea	Orchidoideae	Cranichideae	Pterostylis	Terrestrial	KU291928	not_found	Australia	NCBI
Potyviridae	Potyvirus	Pterostylis virus Y	Pterostylis virus Y	PtVY	PtVY	known_virus	Eriochilus dilatatus	Higher Epidendroideae	Diurideae	Eriochilus	Terrestial	AF185965	not_found	Australia	NCBI
Potyviridae	Potyvirus	Pterostylis virus Y	Pterostylis virus Y	PtVY	PtVY	known_virus	Pterostylis coccina	Orchidoideae	Cranichideae	Pterostylis	Terrestrial	AF185964	not_found	Australia	NCBI
Betaflexiviridae	Carlavirus	Potato Virus H	Carlavirus chisolani	PVH	PotVH	known_virus*	Paphiopedilum callosum	Higher Epidendroideae	Cypripedieae	Paphiopedilum	Terrestrial or Lithophyte	SRR15057280	bud	China	SRA
Betaflexiviridae	Carlavirus	Potato Virus H	Carlavirus chisolani	PVH	PotVH	known_virus*	Pleione limprichtii	Epidendroideae	Arethuseae	Pleione	Epiphyte or Lithophyte	SRR25654682	flower	China	SRA
Potyviridae	Potyvirus	Potato virus Y	Potyvirus yituberosi	PVY	PVY	known_virus	Dendrobium officinale	Higher Epidendroideae	Podochileae	Dendrobium	Epiphyte	SRR10008493	root	China	SRA
Potyviridae	Potyvirus	Rhopalanthe virus Y	Potyvirus rhopalanthi	RhVY	RhVY	known_virus	Dendrobium philippinense	Higher Epidendroideae	Podochileae	Dendrobium	Epiphyte or Lithophyte	AF185956	not_found	Australia	NCBI
Potyviridae	Potyvirus	Rhopalanthe virus Y	Potyvirus rhopalanthi	RhVY	RhVY	known_virus	Dendrobium philippinense	Higher Epidendroideae	Podochileae	Dendrobium	Epiphyte or Lithophyte	NC_043162	not_found	Australia	NCBI
Potyviridae	Potyvirus	Rhopalanthe virus Y-like	not_found	RVY-like	RVY-like	new_species	Dendrobium sp	Higher Epidendroideae	Podochileae	Dendrobium	Epiphyte 	SRR10197565	leaf	China	SRA
Potyviridae	Potyvirus	Sarcochilus virus Y	Potyvirus sarcochili	SaVY	SaVY	known_virus	Sarcochilus hartmannii	Higher Epidendroideae	Vandeae	Sarcochilus	Lithophyte	AF185957	not_found	Australia	NCBI
Potyviridae	Potyvirus	Sarcochilus virus Y	Potyvirus sarcochili	SaVY	SaVY	known_virus	Sarcochilus hartmannii	Higher Epidendroideae	Vandeae	Sarcochilus	Lithophyte	NC_043163	not_found	Australia	NCBI
Potyviridae	Potyvirus	Sugarcane mosaic virus	Potyvirus sacchari	SCMV	SCMV	known_virus	Paphiopedilum malipoense	Higher Epidendroideae	Cypripedium	Paphiopedilum	Terrestrial or Lithophytic 	SRR5722160	stem	China	SRA
Partitiviridae	Deltapartitivirus			SerapDPV1	SerapDPV1	new_species	Serapias vomeracea	Orchidoideae	Orchideae	Serapias	Geophyte	SRR4270980	protocorm	nd	SRA
Potyviridae	Potyvirus	Sweet potato feathery mottle virus	Potyvirus batataplumei	SPFMV	SPFMV	known_virus	Dendrobium candidum	Higher Epidendroideae	Podochileae	Dendrobium	Epiphyte or Lithophyte	MH508094	not_found	China	NCBI
Potyviridae	Potyvirus	Spiranthes mosaic virus 3	Potyvirus spiranthesis	SpMV3	SpMV3	known_virus	Spiranthes cernua	Orchidoideae	Cranichideae	Spiranthes	Terrestrial	AY685218	not_found	not_found	NCBI
Potyviridae	Potyvirus	Spiranthes mosaic virus 3	Potyvirus spiranthesis	SpMV3	SpMV3	known_virus	Spiranthes cernua	Orchidoideae	Cranichideae	Spiranthes	Terrestrial	NC_043164	not_found	not_found	NCBI
Kitaviridae	Cilevirus	Solanum violaefolium ringspot virus	Cilevirus solani	SvRSV	SvRSV	known_virus	Gomesa bifolia	Higher Epidendroideae	Cymbidieae	Gomesa	Epiphyte	KT733671	not_found	Argentina	NCBI
Kitaviridae	Cilevirus	Solanum violifolium ringspot virus	Cilevirus solani	SvRSV	SvRSV	known_virus	Oncidium sp	Higher Epidendroideae	Cymbidieae	Oncidium	Epiphyte	OK626443	not_found	Brazil	NCBI
Kitaviridae	Cilevirus	Solanum violifolium ringspot virus	Cilevirus solani	SvRSV	SvRSV	known_virus	Oncidium sp	Higher Epidendroideae	Cymbidieae	Oncidium	Epiphyte	OK626444	not_found	Brazil	NCBI
Kitaviridae	Cilevirus	Solanum violifolium ringspot virus	Cilevirus solani	SvRSV	SvRSV	known_virus	Oncidium sp	Higher Epidendroideae	Cymbidieae	Oncidium	Epiphyte	OK626445	not_found	Brazil	NCBI
Kitaviridae	Cilevirus	Solanum violifolium ringspot virus	Cilevirus solani	SvRSV	SvRSV	known_virus	Oncidium sp	Higher Epidendroideae	Cymbidieae	Oncidium	Epiphyte	OK626446	not_found	Brazil	NCBI
Potyviridae	Potyvirus	Shallot yellow stripe virus	Potyvirus ascaloniae	SYSV	SYSV	known_virus	Dendrobium officinale	Higher Epidendroideae	Podochileae	Dendrobium	Epiphyte	SRR13124374	leaf	China	SRA
Potyviridae	Potyvirus	Shallot yellow stripe virus	Potyvirus ascaloniae	SYSV	SYSV	known_virus	Dendrobium officinale	Higher Epidendroideae	Podochileae	Dendrobium	Epiphyte	SRR13124381	flower	China	SRA
Potyviridae	Potyvirus	Shallot yellow stripe virus	Potyvirus ascaloniae	SYSV	SYSV	known_virus	Dendrobium officinale	Higher Epidendroideae	Podochileae	Dendrobium	Epiphyte	SRR15836373	stem	China	SRA
Potyviridae	Potyvirus	Tobacco-etch virus like	not_found	TEV-like	TEV-like	new_species	Paphiopedilum concolor x Paphiopedilum hirsutissimum	Higher Epidendroideae	Cypripedium	Paphiopedilum	Terrestial	SRR16591801	leaf	China	SRA
Virgaviridae	Tobravirus	Tobacco rattle virus	Tobravirus tabaci	TRV	TRV	known_virus	Orchidaceae	Higher Epidendroideae	not_found	not_found	not_found	MK411821	leaf	USA	NCBI
Potyviridae	Potyvirus	Turnip mosaic virus	Potyvirus rapae	TuMV	TuMV	known_virus	Anacamptis morio	Higher Epidendroideae	Orchideae	Anacamptis	Terrestrial	AB701692	leaf	not_found	NCBI
Potyviridae	Potyvirus	Turnip mosaic virus	Potyvirus rapae	TuMV	TuMV	known_virus	Orchis militaris	Higher Epidendroideae	Orchideae	Orchis	Terrestrial	AB701690	leaf	not_found	NCBI
Potyviridae	Potyvirus	Turnip mosaic virus	Potyvirus rapae	TuMV	TuMV	known_virus	Orchis militaris	Higher Epidendroideae	Orchideae	Orchis	Terrestrial	AB701691	leaf	not_found	NCBI
Potyviridae	Potyvirus	Turnip mosaic virus	Potyvirus rapae	TuMV	TuMV	known_virus	Orchis simia	Higher Epidendroideae	Orchideae	Orchis	Terrestrial	AB701693	leaf	not_found	NCBI
Potyviridae	Potyvirus	Turnip mosaic virus	Potyvirus rapae	TuMV	TuMV	known_virus	Orchis militaris	Higher Epidendroideae	Orchideae	Orchis	Terrestrial	AF185963	not_found	Germany	NCBI
Potyviridae	Potyvirus	Turnip mosaic virus	Potyvirus rapae	TuMV	TuMV	known_virus	Phalaenopsis pulcherrima	Higher Epidendroideae	Vandeae	Phalaenopsis	Epiphyte	KF246570	not_found	China	NCBI
Geminiviridae	Begomovirus	Tomato yellow leaf curl virus	Begomovirus coheni	TYLCV	TYLCV	known_virus	Cremastra appendiculata	Higher Epidendroideae	Calypsoeae	Cremastra	Terrestrial	SRR7275399	pseudobulb	China	SRA
Potyviridae	Potyvirus	Vanilla mosaic virus	Potyvirus dasheenis	VanMV	VanMV	known_virus	Vanilla x tahitensis	Vanilloideae	Vanilleae	Vanilla	Climbing_vine	AJ429525	not_found	French Polynesia	NCBI
Potyviridae	Potyvirus	Vanilla mosaic virus	Potyvirus dasheenis	VanMV	VanMV	known_virus	Vanilla x tahitensis	Vanilloideae	Vanilleae	Vanilla	Climbing_vine	AJ616719	not_found	French Polynesia	NCBI
Potyviridae	Potyvirus	Vanilla mosaic virus	Potyvirus dasheenis	VanMV	VanMV	known_virus	Vanilla x tahitensis	Vanilloideae	Vanilleae	Vanilla	Climbing_vine	AJ616720	not_found	Cook Islands	NCBI
Potyviridae	Potyvirus	Vanilla mosaic virus	Potyvirus dasheenis	VanMV	VanMV	known_virus	Vanilla x tahitensis	Vanilloideae	Vanilleae	Vanilla	Climbing_vine	AJ616721	not_found	Cook Islands	NCBI
Potyviridae	Potyvirus	Vanilla mosaic virus	Potyvirus dasheenis	VanMV	VanMV	known_virus	Vanilla x tahitensis	Vanilloideae	Vanilleae	Vanilla	Climbing_vine	AJ616722	not_found	Cook Islands	NCBI
Potyviridae	Potyvirus	Vanilla mosaic virus	Potyvirus dasheenis	VanMV	VanMV	known_virus	Vanilla x tahitensis	Vanilloideae	Vanilleae	Vanilla	Climbing_vine	KX505964	not_found	Cook Islands	NCBI
Alphaflexiviridae	Potexvirus	Vanilla virus X	Potexvirus ecsvanillae	VaVX	VaVX	known_virus	Vanilla planifolia	Vanilloideae	Vanilleae	Vanilla	Climbing_vine	MF150240	not_found	Reunion	NCBI
Alphaflexiviridae	Potexvirus	Vanilla virus X	Potexvirus ecsvanillae	VaVX	VaVX	known_virus	Vanilla planifolia	Vanilloideae	Vanilleae	Vanilla	Climbing_vine	NC_035205	not_found	Reunion	NCBI
Potyviridae	Potyvirus	Vanilla distortion mosaic virus	Potyvirus vanillae	VDMV	VDMV	known_virus	Vanilla planifolia	Vanilloideae	Vanilleae	Vanilla	Climbing_vine	AY943944	leaf	India	NCBI
Potyviridae	Potyvirus	Vanilla distortion mosaic virus	Potyvirus vanillae	VDMV	VDMV	known_virus	Vanilla planifolia	Vanilloideae	Vanilleae	Vanilla	Climbing_vine	AY943945	leaf	India	NCBI
Potyviridae	Potyvirus	Vanilla distortion mosaic virus	Potyvirus vanillae	VDMV	VDMV	known_virus	Vanilla planifolia	Vanilloideae	Vanilleae	Vanilla	Climbing_vine	AY943946	leaf	India	NCBI
Potyviridae	Potyvirus	Vanilla distortion mosaic virus	Potyvirus vanillae	VDMV	VDMV	known_virus	Vanilla planifolia	Vanilloideae	Vanilleae	Vanilla	Climbing_vine	AY948436	not_found	India	NCBI
Potyviridae	Potyvirus	Vanilla distortion mosaic virus	Potyvirus vanillae	VDMV	VDMV	known_virus	Vanilla planifolia	Vanilloideae	Vanilleae	Vanilla	Climbing_vine	AY948437	not_found	India	NCBI
Alphaflexiviridae	Allexivirus	Vanilla latent virus	Allexivirus latensvanillae	VLV	VLV	known_virus	Vanilla planifolia	Vanilloideae	Vanilleae	Vanilla	Climbing_vine	MF150239	not_found	Reunion	NCBI
Alphaflexiviridae	Allexivirus	Vanilla latent virus	Allexivirus latensvanillae	VLV	VLV	known_virus	Vanilla planifolia	Vanilloideae	Vanilleae	Vanilla	Climbing_vine	NC_035204	not_found	Reunion	NCBI
Alphaflexiviridae	Allexivirus	Vanilla latent virus	Allexivirus latensvanillae	VLV	VLV	known_virus	Vanilla planifolia	Vanilloideae	Vanilleae	Vanilla	Climbing_vine	SRR1171643	bud	China	SRA
Alphaflexiviridae	Allexivirus	Vanilla latent virus	Allexivirus latensvanillae	VLV	VLV	known_virus	Vanilla planifolia	Vanilloideae	Vanilleae	Vanilla	Climbing_vine	SRR1171644	bud	China	SRA
Alphaflexiviridae	Allexivirus	Vanilla latent virus	Allexivirus latensvanillae	VLV	VLV	known_virus	Vanilla planifolia	Vanilloideae	Vanilleae	Vanilla	Climbing_vine	SRR1171645	bud	China	SRA
Alphaflexiviridae	Allexivirus	Vanilla latent virus	Allexivirus latensvanillae	VLV	VLV	known_virus	Vanilla planifolia	Vanilloideae	Vanilleae	Vanilla	Climbing_vine	SRR15411867	various	Reunion	SRA
Alphaflexiviridae	Allexivirus	Vanilla latent virus	Allexivirus latensvanillae	VLV	VLV	known_virus	Vanilla planifolia	Vanilloideae	Vanilleae	Vanilla	Climbing_vine	SRR15411868	ovary	Reunion	SRA
Alphaflexiviridae	Allexivirus	Vanilla latent virus	Allexivirus latensvanillae	VLV	VLV	known_virus	Vanilla planifolia	Vanilloideae	Vanilleae	Vanilla	Climbing_vine	SRR15411870	bud	Reunion	SRA
Alphaflexiviridae	Allexivirus	Vanilla latent virus	Allexivirus latensvanillae	VLV	VLV	known_virus	Vanilla planifolia	Vanilloideae	Vanilleae	Vanilla	Climbing_vine	SRR15411871	aerial_root	Reunion	SRA
Alphaflexiviridae	Allexivirus	Vanilla latent virus	Allexivirus latensvanillae	VLV	VLV	known_virus	Vanilla planifolia	Vanilloideae	Vanilleae	Vanilla	Climbing_vine	SRR15411872	root	Reunion	SRA
Alphaflexiviridae	Allexivirus	Vanilla latent virus	Allexivirus latensvanillae	VLV	VLV	known_virus	Vanilla planifolia	Vanilloideae	Vanilleae	Vanilla	Climbing_vine	SRR15411873	stem	Reunion	SRA
Alphaflexiviridae	Allexivirus	Vanilla latent virus	Allexivirus latensvanillae	VLV	VLV	known_virus	Vanilla planifolia	Vanilloideae	Vanilleae	Vanilla	Climbing_vine	SRR15411874	flower	Reunion	SRA
Alphaflexiviridae	Allexivirus	Vanilla latent virus	Allexivirus latensvanillae	VLV	VLV	known_virus	Vanilla planifolia	Vanilloideae	Vanilleae	Vanilla	Climbing_vine	SRR15411875	leaf	Reunion	SRA
Alphaflexiviridae	Allexivirus	Vanilla latent virus	Allexivirus latensvanillae	VLV	VLV	known_virus	Vanilla planifolia	Vanilloideae	Vanilleae	Vanilla	Climbing_vine	SRR15411876	fruit	Reunion	SRA
Alphaflexiviridae	Allexivirus	Vanilla latent virus	Allexivirus latensvanillae	VLV	VLV	known_virus	Vanilla planifolia	Vanilloideae	Vanilleae	Vanilla	Climbing_vine	SRR867613	nd	nd	SRA
Betaflexiviridae	Tepovirus	Vanilla shenzhenica associated tepovirus	not_found	VsaT	VsaT	new_species	Vanilla shenzhenica	Vanilloideae	Vanilleae	Vanilla	Climbing_vine	SRR5722150	bract	China	SRA
Betaflexiviridae	Tepovirus	Vanilla shenzhenica associated tepovirus	not_found	VsaT	VsaT	new_species	Vanilla shenzhenica	Vanilloideae	Vanilleae	Vanilla	Climbing_vine	SRR5722151	leaf	China	SRA
Betaflexiviridae	Tepovirus	Vanilla shenzhenica associated tepovirus	not_found	VsaT	VsaT	new_species	Vanilla shenzhenica	Vanilloideae	Vanilleae	Vanilla	Climbing_vine	SRR5722156	stem	China	SRA
Betaflexiviridae	Tepovirus	Vanilla shenzhenica associated tepovirus	not_found	VsaT	VsaT	new_species	Vanilla shenzhenica	Vanilloideae	Vanilleae	Vanilla	Climbing_vine	SRR5722158	bud	China	SRA
